"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","cam","lcom3","lcom","max.coupling","min.coupling","mean.coupling","is.change.prone"
"jEdit",4.3,"org.gjt.sp.jedit.bufferio.BufferAutosaveRequest",55.5,9,4.5,113,0,16,2,2,0,1,0,9,9,0,0.583333333,2,1,1,0.28999999165535,0.843537833244523,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.CommandLineReader",18.5,1,0.75,82,0,8,4,4,0,1,2,1,0,2,0.35,1,4,0.949999988079071,0.109999999403954,0.709754600633385,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bufferset.BufferSet",36.88888889,12,2.5,687,0,55,13,18,1,11,0,16,8,0,0.426470588,0.647058824,0,0.990000009536743,0.209999993443489,0.838445808410888,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.options.GeneralOptionPane",73.66666667,7,2.1667,464,0,36,1,6,0.6875,1,5,4,4,3,0.5,0.8875,1,0.990000009536743,0.430000007152557,0.841901840607813,FALSE
"jEdit",4.3,"org.gjt.sp.util.XMLUtilities",52.25,15,4.75,213,0,29,3,4,0,25,0,26,1,0,0.291666667,2,6,0.959999978542328,0.270000010728836,0.787034763819357,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.ActionContext",4.2,1,0.8,26,2,6,5,5,0,17,0,22,5,0,0.9,2,10,0.9200000166893,0.170000001788139,0.600674845811536,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.ClassGenerator",5.6,1,0.8,34,1,13,5,5,1,4,0,14,10,0,0.292307692,1,10,0.949999988079071,0.109999999403954,0.661431491893006,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.textarea.Gutter",22.66666667,30,2.1569,1243,0,125,41,51,0.833333333,10,20,22,17,3,0.100490196,0.948333333,1041,0.959999978542328,0.0900000035762787,0.715787321740499,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.BSHArguments",25.5,1,0.5,53,0,11,1,2,0,5,0,11,6,0,0.625,2,1,0.980000019073486,0.430000007152557,0.842392638843728,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.Buffer",28.94382022,35,3.2135,2699,0,269,66,89,0.588235294,119,10,141,43,1,0.103620474,0.961229947,3550,0.980000019073486,0.119999997317791,0.802433535959457,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.BSHThrowStatement",15,1,0.5,32,0,7,1,2,0,1,1,7,6,1,0.625,2,1,1,0.349999994039536,0.850245399343456,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.collection.CollectionIterator",12.25,4,1.5,54,0,15,3,4,1,1,0,2,1,0,0.75,0.333333333,0,0.910000026226044,0.189999997615814,0.627995910271545,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.buffer.FoldHandler",4.222222222,3,1.1111,50,3,14,8,9,0.333333333,16,1,16,2,1,0.296296296,0.916666667,28,0.980000019073486,0.209999993443489,0.795276073742742,FALSE
"jEdit",4.3,"org.gjt.sp.util.StringList",14.63636364,4,1.4545,173,0,26,11,11,1,0,1,0,0,1,0.257575758,1.1,55,0.850000023841858,0.28999999165535,0.631451942620833,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.io.GlobVFSFileFilter",7.571428571,3,1.2857,62,0,15,7,7,1,4,0,8,4,0,0.523809524,0.416666667,1,0.959999978542328,0.0299999993294477,0.633271982862875,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.help.HelpViewerInterface",0,1,1,8,0,8,8,8,0,6,0,6,0,0,0.325,2,28,0.97000002861023,0.360000014305115,0.831533742889549,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.search.HyperSearchFolderNode",10.5,2,0.75,49,0,9,3,4,1,4,0,4,0,0,0.555555556,0.555555556,0,0.990000009536743,0.239999994635582,0.844662577005252,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.bufferio.BufferIORequest",63.55555556,1,0.8889,601,4,56,3,9,0.3,6,0,16,11,0,0.174603175,1.0625,24,1,0.270000010728836,0.826400818208,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.BSHFormalComment",3.611111111,1,0.9444,84,0,36,18,18,0,1,5,6,5,1,0.268518519,1.058823529,153,1,0.400000005960464,0.862269938418714,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.visitors.JEditVisitor",0,1,1,3,0,3,3,3,0,5,0,7,3,0,0.5,2,3,0.990000009536743,0.419999986886978,0.872044990094405,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.ClassGeneratorUtil",89.18181818,18,5.4545,2003,0,114,6,22,0,1,0,34,33,0,0.159090909,0.962406015,219,0.949999988079071,0.180000007152557,0.750020447745157,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.gui.DockableWindowContainer",0,1,1,5,0,5,5,5,0,7,0,7,1,0,1,2,10,0.97000002861023,0.300000011920929,0.844049081236794,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.buffer.DefaultFoldHandlerProvider",8,1,0.75,37,0,12,4,4,1,1,0,3,2,0,0.5,0,0,0.990000009536743,0.189999997615814,0.732965234324245,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.msg.VFSPathSelected",5,1,0.75,26,0,6,4,4,1,1,0,4,3,0,0.4375,0.666666667,2,0.97000002861023,0.449999988079071,0.822331287743855,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.Modifiers",18.5,8,2.125,160,0,17,4,8,0,16,0,16,0,0,0.5,1,22,0.97000002861023,0.360000014305115,0.801595091454091,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.ReturnControl",12,0,0,16,0,2,1,1,0,10,0,12,2,0,1,2,0,0.97000002861023,0.400000005960464,0.83102249325175,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bufferset.BufferSetAdapter",1.4,1,0.8,12,1,6,5,5,0,1,0,3,2,0,0.733333333,2,10,0.990000009536743,0.180000007152557,0.81779140989717,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.search.PatternSearchMatcher",58.6,28,6.4,301,0,25,4,5,1,1,0,4,3,0,0.44,0.416666667,2,0.949999988079071,0.189999997615814,0.785296521943771,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.io.VFS",20.95348837,7,1.4884,962,4,116,35,43,0.277777778,40,0,52,23,0,0.215873016,0.977513228,805,0.980000019073486,0.340000003576279,0.85879345576456,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.textarea.SquareFoldPainter",6,1,0.5,14,0,4,1,2,0,0,1,1,1,1,0.666666667,2,1,0.97000002861023,0.170000001788139,0.775419220450222,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.Token",4,2,1,23,0,4,3,3,0,4,0,4,0,0,0.5,1.4375,3,0.980000019073486,0.219999998807907,0.74687116515417,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.gui.ListModelEditor",25.25,4,2,105,0,22,2,4,0,2,0,3,2,0,0.666666667,2,6,0.980000019073486,0.259999990463257,0.820940695230702,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.buffer.LineManager",40.23529412,17,3.5294,709,0,27,15,17,1,1,0,5,4,0,0.388235294,0.6796875,10,0.959999978542328,0.28999999165535,0.806380366438006,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.buffer.PositionManager",18.5,3,1.6667,120,0,20,4,6,0.666666667,3,0,3,3,0,0.416666667,0.6,0,0.9200000166893,0.200000002980232,0.749979549481825,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.NameSpace",23.89333333,6,1.72,1888,2,156,49,75,0.666666667,46,0,58,20,0,0.106821107,0.912483912,2419,0.930000007152557,0.219999998807907,0.704355827565086,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.browser.VFSFileNameField",86.4,21,8.4,438,0,57,2,5,1,2,10,11,9,4,0.44,0,0,0.97000002861023,0.259999990463257,0.788875255787056,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bsh.Interpreter",29.91525424,25,1.4915,1844,0,163,47,59,0.25,60,0,73,23,0,0.117647059,0.800862069,1389,0.930000007152557,0.300000011920929,0.729897750545377,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bufferio.BufferLoadRequest",117.2857143,6,1.5714,828,0,73,2,7,0,1,1,16,16,1,0.238095238,2,1,0.990000009536743,0.25,0.812249486858372,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.bufferio.BufferSaveRequest",100.25,26,7.75,405,0,43,2,4,0,1,1,10,10,1,0.375,2,4,1,0.259999990463257,0.832576687472486,FALSE
"jEdit",4.3,"com.microstar.xml.XmlHandler",0,1,1,13,0,13,13,13,0,2,0,2,0,0,0.430769231,2,78,0.97000002861023,0.209999993443489,0.70081799631226,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.textarea.SelectionManager",50.35714286,19,4.1429,721,0,63,1,14,0.5,4,0,9,6,0,0.30952381,0.269230769,0,0.980000019073486,0.25,0.798241308617933,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.pluginmgr.ManagePanel",33.17647059,2,1,590,0,105,2,17,1,17,0,28,25,0,0.215686275,0.909722222,100,0.980000019073486,0.379999995231628,0.8437218822097,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.gui.JEditHistoryModelSaver",77.75,9,4.5,318,0,54,3,4,1,1,0,7,7,0,0.5,1,4,0.980000019073486,0.28999999165535,0.8630470342797,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.gui.HistoryText",18.6,6,1.92,496,1,60,19,25,1,6,0,9,6,0,0.205714286,0.729166667,62,0.980000019073486,0.270000010728836,0.836952965927514,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.gui.DockingLayoutManager",19.57894737,12,2.8947,401,0,56,7,19,1,2,0,17,17,0,0.342105263,0.977777778,157,0.97000002861023,0.219999998807907,0.807689161693148,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.EditPlugin",13.59090909,5,1.6818,322,3,47,18,22,0,19,0,24,9,0,0.227272727,1,231,0.990000009536743,0.400000005960464,0.87648261922025,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.io.VFSFile",14.57575758,9,1.8182,529,4,67,31,33,0.2,41,0,47,10,0,0.215909091,0.929166667,444,0.990000009536743,0.430000007152557,0.849856850681617,FALSE
"jEdit",4.3,"org.gjt.sp.util.Log",28.125,7,2.3125,485,0,55,8,16,0.631578947,166,0,167,2,0,0.161904762,0.873684211,58,0.879999995231628,0.0500000007450581,0.519345601635903,FALSE
"jEdit",4.3,"org.gjt.sp.jedit.syntax.DummyTokenHandler",2.5,1,0.5,15,0,5,3,4,0,1,0,3,2,0,0.533333333,1,6,0.990000009536743,0.159999996423721,0.786155418567131,TRUE
"jEdit",4.3,"org.gjt.sp.jedit.options.BrowserColorsModel",20.53846154,4,1.8462,281,0,35,9,13,1,3,2,5,2,1,0.564102564,0.333333333,6,0.980000019073486,0.300000011920929,0.829263802564461,FALSE
