"project.name","version","name","amc","max_cc","avg_cc","loc","noc","rfc","npm","wmc","dam","ca","cbm","cbo","ce","ic","cam","lcom3","lcom","max.coupling","min.coupling","mean.coupling","is.change.prone"
"forrest",0.7,"org.apache.forrest.sourcetype.SourceTypeAction",80.66666667,1,0.6667,247,0,43,3,3,1,0,0,24,24,0,0.428571429,0.75,0,0.9200000166893,0.389999985694885,0.771785714796611,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.lm.SelectNode",69.66666667,1,0.6667,216,0,30,3,3,1,2,2,13,13,2,0.444444444,0.625,0,0.839999973773956,0.449999988079071,0.728928563850267,TRUE
"forrest",0.7,"org.apache.forrest.sourcetype.SourceInfo",4.357142857,1,0.9286,81,0,19,14,14,1,7,0,7,0,0,0.785714286,0.897435897,69,0.930000007152557,0.400000005960464,0.767857133277825,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.lm.LocatorNode",45.4,1,0.8,235,0,34,3,5,1,4,1,14,13,1,0.333333333,0.666666667,2,0.889999985694885,0.620000004768372,0.762500002980232,TRUE
"forrest",0.7,"org.apache.forrest.xni.XNIConfigurableFileGenerator",36.625,2,1.125,305,0,43,8,8,0.25,1,1,19,19,1,0.3,0.821428571,8,0.910000026226044,0.469999998807907,0.750357137194702,FALSE
"forrest",0.7,"org.apache.forrest.sourceexists.SourceExistsSelector",31,2,1,97,0,14,3,3,0,0,0,10,10,0,0.466666667,0,0,0.899999976158142,0.349999994039536,0.722857137875898,FALSE
"forrest",0.7,"org.apache.forrest.sourcetype.SourceTypeRule",0,1,1,1,0,1,1,1,0,5,0,7,2,0,1,2,0,0.939999997615814,0.379999995231628,0.793928572109767,TRUE
"forrest",0.7,"org.apache.forrest.log.ForrestLogTargetFactory",20.5,1,0.5,43,0,12,2,2,0,0,0,5,5,0,0.75,2,1,0.860000014305115,0.46000000834465,0.717142855482442,TRUE
"forrest",0.7,"org.apache.forrest.locationmap.lm.AbstractNode",26.2,1,0.8,138,4,28,3,5,1,4,0,13,9,0,0.48,0.625,6,0.930000007152557,0.379999995231628,0.714285714285714,FALSE
"forrest",0.7,"org.apache.forrest.conf.AntPropertiesModule",16.2,1,0.8,88,0,20,3,5,1,0,1,12,12,1,0.4,0.5,6,0.930000007152557,0.439999997615814,0.791071423462459,FALSE
"forrest",0.7,"org.apache.forrest.sourcetype.SourceType",34.5,4,1.5,144,0,24,4,4,1,1,0,9,8,0,0.5,0.5,0,0.899999976158142,0.239999994635582,0.679642852395773,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.RegexpLocationMapMatcher",30,4,2,62,0,13,1,2,0,0,1,5,5,1,0.666666667,2,1,0.930000007152557,0.419999986886978,0.756785713136196,FALSE
"forrest",0.7,"org.apache.forrest.conf.ForrestConfModule",32.4,2,1.1,340,0,42,5,10,1,0,1,16,16,1,0.366666667,0.925925926,37,0.97000002861023,0.600000023841858,0.833928570151329,TRUE
"forrest",0.7,"org.apache.forrest.locationmap.lm.LocationMap",49.85714286,2,1,364,0,48,4,7,0.5,2,0,15,14,0,0.371428571,0.9375,5,0.949999988079071,0.5,0.774285712412425,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.lm.MatchNode",75.33333333,1,0.6667,234,0,33,3,3,1,2,2,13,13,2,0.444444444,0.6,0,0.899999976158142,0.550000011920929,0.725714287587575,TRUE
"forrest",0.7,"org.apache.forrest.locationmap.WildcardLocationMapHintMatcher",4,1,0.5,10,0,4,1,2,0,0,1,2,2,1,0.666666667,2,1,1,0.620000004768372,0.81678571658475,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.WildcardLocationMapMatcher",30,4,2,62,0,13,1,2,0,0,1,5,5,1,0.666666667,2,1,1,0.600000023841858,0.810000000255448,FALSE
"forrest",0.7,"org.apache.forrest.conf.SkinconfTransformer",91,1,0.6667,276,0,24,3,3,0,0,1,4,4,1,0.5,2,3,0.959999978542328,0.519999980926514,0.777142852544785,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.lm.LocationNode",13.33333333,1,0.6667,45,0,12,3,3,1,2,0,11,9,0,0.444444444,0.75,1,0.899999976158142,0.589999973773956,0.75607142491,FALSE
"forrest",0.7,"org.apache.forrest.sourcetype.DocDeclRule",6.333333333,2,1,23,0,7,3,3,1,1,0,5,4,0,0.555555556,0.5,1,0.949999988079071,0.449999988079071,0.739642859569618,TRUE
"forrest",0.7,"org.apache.forrest.sourcetype.ProcessingInstructionRule",15.66666667,6,2.3333,52,0,9,3,3,1,1,0,5,4,0,0.555555556,0.5,1,0.75,0.349999994039536,0.584285710539137,TRUE
"forrest",0.7,"org.apache.forrest.util.XPathTransformer",30.05882353,17,2.8235,532,0,62,9,17,1,0,2,13,13,1,0.25,0.671875,88,0.850000023841858,0.379999995231628,0.615357139280864,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.LocationMapModule",27.5,1,0.8,291,0,38,7,10,1,0,0,17,17,0,0.37037037,0.722222222,35,0.97000002861023,0.519999980926514,0.806071421929768,FALSE
"forrest",0.7,"org.apache.forrest.conf.AntProperties",29.71428571,5,1.7143,215,0,45,7,7,0,3,5,5,2,2,0.30952381,2,21,0.899999976158142,0.330000013113022,0.690714281584535,FALSE
"forrest",0.7,"org.apache.forrest.conf.ForrestConfUtils",13.71428571,5,1.4286,104,0,16,5,7,0,2,0,4,2,0,0.238095238,1.166666667,21,0.930000007152557,0.560000002384186,0.79785714830671,FALSE
"forrest",0.7,"org.apache.forrest.util.IdGeneratorTransformer",30.23076923,2,1,410,0,49,10,13,1,0,2,16,16,1,0.213675214,0.604166667,38,0.959999978542328,0.46000000834465,0.782142853098256,FALSE
"forrest",0.7,"org.apache.forrest.sourcetype.DocumentElementRule",26.33333333,9,3.3333,84,0,13,3,3,1,1,0,5,4,0,0.555555556,0.5,1,0.850000023841858,0.239999994635582,0.552500001553978,TRUE
"forrest",0.7,"org.apache.forrest.sourcetype.XmlSchemaRule",28.33333333,11,4,90,0,13,3,3,1,0,0,4,4,0,0.555555556,0.5,1,0.9200000166893,0.569999992847443,0.757857137492725,FALSE
"forrest",0.7,"org.apache.forrest.locationmap.AbstractWrappingModule",18.85714286,2,1,141,0,26,7,7,0,0,0,11,11,0,0.485714286,0.583333333,0,0.949999988079071,0.519999980926514,0.80749999838216,TRUE
